country,country_code,year_week,source,new_cases,number_sequenced,percent_cases_sequenced,valid_denominator,WHO_label,variant,number_detections_variant,number_sequenced_known_variant,percent_variant
Mexico,MX,2020-40,GISAID,67476,262,0.4,TRUE,Other,AT.1,0,261,0
Mexico,MX,2020-40,GISAID,67476,262,0.4,TRUE,Delta,AY.4.2,0,261,0
Mexico,MX,2020-40,GISAID,67476,262,0.4,TRUE,Alpha,B.1.1.7,0,261,0
Mexico,MX,2020-40,GISAID,67476,262,0.4,TRUE,Alpha,B.1.1.7+E484K,0,261,0
Mexico,MX,2020-40,GISAID,67476,262,0.4,TRUE,Beta,B.1.351,0,261,0
Mexico,MX,2020-40,GISAID,67476,262,0.4,TRUE,Epsilon,B.1.427/B.1.429,0,261,0
Mexico,MX,2020-40,GISAID,67476,262,0.4,TRUE,Other,B.1.525,0,261,0
Mexico,MX,2020-40,GISAID,67476,262,0.4,TRUE,Other,B.1.526,0,261,0
Mexico,MX,2020-40,GISAID,67476,262,0.4,TRUE,Other,B.1.616,0,261,0
Mexico,MX,2020-40,GISAID,67476,262,0.4,TRUE,Delta,B.1.617,0,261,0
Mexico,MX,2020-40,GISAID,67476,262,0.4,TRUE,Delta,B.1.617.1,0,261,0
Mexico,MX,2020-40,GISAID,67476,262,0.4,TRUE,Delta,B.1.617.2,0,261,0
Mexico,MX,2020-40,GISAID,67476,262,0.4,TRUE,Delta,B.1.617.3,0,261,0
Mexico,MX,2020-40,GISAID,67476,262,0.4,TRUE,Other,B.1.620,0,261,0
Mexico,MX,2020-40,GISAID,67476,262,0.4,TRUE,Mu,B.1.621,0,261,0
Mexico,MX,2020-40,GISAID,67476,262,0.4,TRUE,Lambda,C.1.2,0,261,0
Mexico,MX,2020-40,GISAID,67476,262,0.4,TRUE,Lambda,C.37,0,261,0
Mexico,MX,2020-40,GISAID,67476,262,0.4,TRUE,Gamma,P.1,0,261,0
Mexico,MX,2020-40,GISAID,67476,262,0.4,TRUE,Gamma,P.3,0,261,0
Mexico,MX,2020-40,GISAID,67476,262,0.4,TRUE,Other,Other,261,261,100
Mexico,MX,2020-41,GISAID,82430,248,0.3,TRUE,Other,AT.1,0,248,0
Mexico,MX,2020-41,GISAID,82430,248,0.3,TRUE,Delta,AY.4.2,0,248,0
Mexico,MX,2020-41,GISAID,82430,248,0.3,TRUE,Alpha,B.1.1.7,0,248,0
Mexico,MX,2020-41,GISAID,82430,248,0.3,TRUE,Alpha,B.1.1.7+E484K,0,248,0
Mexico,MX,2020-41,GISAID,82430,248,0.3,TRUE,Beta,B.1.351,0,248,0
Mexico,MX,2020-41,GISAID,82430,248,0.3,TRUE,Epsilon,B.1.427/B.1.429,0,248,0
Mexico,MX,2020-41,GISAID,82430,248,0.3,TRUE,Other,B.1.525,0,248,0
Mexico,MX,2020-41,GISAID,82430,248,0.3,TRUE,Other,B.1.526,0,248,0
Mexico,MX,2020-41,GISAID,82430,248,0.3,TRUE,Other,B.1.616,0,248,0
Mexico,MX,2020-41,GISAID,82430,248,0.3,TRUE,Delta,B.1.617,0,248,0
Mexico,MX,2020-41,GISAID,82430,248,0.3,TRUE,Delta,B.1.617.1,0,248,0
Mexico,MX,2020-41,GISAID,82430,248,0.3,TRUE,Delta,B.1.617.2,0,248,0
Mexico,MX,2020-41,GISAID,82430,248,0.3,TRUE,Delta,B.1.617.3,0,248,0
Mexico,MX,2020-41,GISAID,82430,248,0.3,TRUE,Other,B.1.620,0,248,0
Mexico,MX,2020-41,GISAID,82430,248,0.3,TRUE,Mu,B.1.621,0,248,0
Mexico,MX,2020-41,GISAID,82430,248,0.3,TRUE,Lambda,C.1.2,0,248,0
Mexico,MX,2020-41,GISAID,82430,248,0.3,TRUE,Lambda,C.37,0,248,0
Mexico,MX,2020-41,GISAID,82430,248,0.3,TRUE,Gamma,P.1,0,248,0
Mexico,MX,2020-41,GISAID,82430,248,0.3,TRUE,Gamma,P.3,0,248,0
Mexico,MX,2020-41,GISAID,82430,248,0.3,TRUE,Other,Other,248,248,100
Mexico,MX,2020-42,GISAID,102935,388,0.4,TRUE,Other,AT.1,0,236,0
Mexico,MX,2020-42,GISAID,102935,388,0.4,TRUE,Delta,AY.4.2,0,236,0
Mexico,MX,2020-42,GISAID,102935,388,0.4,TRUE,Alpha,B.1.1.7,0,236,0
Mexico,MX,2020-42,GISAID,102935,388,0.4,TRUE,Alpha,B.1.1.7+E484K,0,236,0
Mexico,MX,2020-42,GISAID,102935,388,0.4,TRUE,Beta,B.1.351,0,236,0
Mexico,MX,2020-42,GISAID,102935,388,0.4,TRUE,Epsilon,B.1.427/B.1.429,0,236,0
Mexico,MX,2020-42,GISAID,102935,388,0.4,TRUE,Other,B.1.525,0,236,0
Mexico,MX,2020-42,GISAID,102935,388,0.4,TRUE,Other,B.1.526,0,236,0
Mexico,MX,2020-42,GISAID,102935,388,0.4,TRUE,Other,B.1.616,0,236,0
Mexico,MX,2020-42,GISAID,102935,388,0.4,TRUE,Delta,B.1.617,0,236,0
Mexico,MX,2020-42,GISAID,102935,388,0.4,TRUE,Delta,B.1.617.1,0,236,0
Mexico,MX,2020-42,GISAID,102935,388,0.4,TRUE,Delta,B.1.617.2,0,236,0
Mexico,MX,2020-42,GISAID,102935,388,0.4,TRUE,Delta,B.1.617.3,0,236,0
Mexico,MX,2020-42,GISAID,102935,388,0.4,TRUE,Other,B.1.620,0,236,0
Mexico,MX,2020-42,GISAID,102935,388,0.4,TRUE,Mu,B.1.621,0,236,0
Mexico,MX,2020-42,GISAID,102935,388,0.4,TRUE,Lambda,C.1.2,0,236,0
Mexico,MX,2020-42,GISAID,102935,388,0.4,TRUE,Lambda,C.37,0,236,0
Mexico,MX,2020-42,GISAID,102935,388,0.4,TRUE,Gamma,P.1,0,236,0
Mexico,MX,2020-42,GISAID,102935,388,0.4,TRUE,Gamma,P.3,0,236,0
Mexico,MX,2020-42,GISAID,102935,388,0.4,TRUE,Other,Other,236,236,100
Mexico,MX,2020-43,GISAID,141502,238,0.2,TRUE,Other,AT.1,0,238,0
Mexico,MX,2020-43,GISAID,141502,238,0.2,TRUE,Delta,AY.4.2,0,238,0
Mexico,MX,2020-43,GISAID,141502,238,0.2,TRUE,Alpha,B.1.1.7,0,238,0
Mexico,MX,2020-43,GISAID,141502,238,0.2,TRUE,Alpha,B.1.1.7+E484K,0,238,0
Mexico,MX,2020-43,GISAID,141502,238,0.2,TRUE,Beta,B.1.351,0,238,0
Mexico,MX,2020-43,GISAID,141502,238,0.2,TRUE,Epsilon,B.1.427/B.1.429,0,238,0
Mexico,MX,2020-43,GISAID,141502,238,0.2,TRUE,Other,B.1.525,0,238,0
Mexico,MX,2020-43,GISAID,141502,238,0.2,TRUE,Other,B.1.526,0,238,0
Mexico,MX,2020-43,GISAID,141502,238,0.2,TRUE,Other,B.1.616,0,238,0
Mexico,MX,2020-43,GISAID,141502,238,0.2,TRUE,Delta,B.1.617,0,238,0
Mexico,MX,2020-43,GISAID,141502,238,0.2,TRUE,Delta,B.1.617.1,0,238,0
Mexico,MX,2020-43,GISAID,141502,238,0.2,TRUE,Delta,B.1.617.2,0,238,0
Mexico,MX,2020-43,GISAID,141502,238,0.2,TRUE,Delta,B.1.617.3,0,238,0
Mexico,MX,2020-43,GISAID,141502,238,0.2,TRUE,Other,B.1.620,0,238,0
Mexico,MX,2020-43,GISAID,141502,238,0.2,TRUE,Mu,B.1.621,0,238,0
Mexico,MX,2020-43,GISAID,141502,238,0.2,TRUE,Lambda,C.1.2,0,238,0
Mexico,MX,2020-43,GISAID,141502,238,0.2,TRUE,Lambda,C.37,0,238,0
Mexico,MX,2020-43,GISAID,141502,238,0.2,TRUE,Gamma,P.1,0,238,0
Mexico,MX,2020-43,GISAID,141502,238,0.2,TRUE,Gamma,P.3,0,238,0
Mexico,MX,2020-43,GISAID,141502,238,0.2,TRUE,Other,Other,238,238,100
Mexico,MX,2020-44,GISAID,142801,157,0.1,TRUE,Other,AT.1,0,157,0
Mexico,MX,2020-44,GISAID,142801,157,0.1,TRUE,Delta,AY.4.2,0,157,0
Mexico,MX,2020-44,GISAID,142801,157,0.1,TRUE,Alpha,B.1.1.7,0,157,0
Mexico,MX,2020-44,GISAID,142801,157,0.1,TRUE,Alpha,B.1.1.7+E484K,0,157,0
Mexico,MX,2020-44,GISAID,142801,157,0.1,TRUE,Beta,B.1.351,0,157,0
Mexico,MX,2020-44,GISAID,142801,157,0.1,TRUE,Epsilon,B.1.427/B.1.429,0,157,0
Mexico,MX,2020-44,GISAID,142801,157,0.1,TRUE,Other,B.1.525,0,157,0
Mexico,MX,2020-44,GISAID,142801,157,0.1,TRUE,Other,B.1.526,0,157,0
Mexico,MX,2020-44,GISAID,142801,157,0.1,TRUE,Other,B.1.616,0,157,0
Mexico,MX,2020-44,GISAID,142801,157,0.1,TRUE,Delta,B.1.617,0,157,0
Mexico,MX,2020-44,GISAID,142801,157,0.1,TRUE,Delta,B.1.617.1,0,157,0
Mexico,MX,2020-44,GISAID,142801,157,0.1,TRUE,Delta,B.1.617.2,0,157,0
Mexico,MX,2020-44,GISAID,142801,157,0.1,TRUE,Delta,B.1.617.3,0,157,0
Mexico,MX,2020-44,GISAID,142801,157,0.1,TRUE,Other,B.1.620,0,157,0
Mexico,MX,2020-44,GISAID,142801,157,0.1,TRUE,Mu,B.1.621,0,157,0
Mexico,MX,2020-44,GISAID,142801,157,0.1,TRUE,Lambda,C.1.2,0,157,0
Mexico,MX,2020-44,GISAID,142801,157,0.1,TRUE,Lambda,C.37,0,157,0
Mexico,MX,2020-44,GISAID,142801,157,0.1,TRUE,Gamma,P.1,0,157,0
Mexico,MX,2020-44,GISAID,142801,157,0.1,TRUE,Gamma,P.3,0,157,0
Mexico,MX,2020-44,GISAID,142801,157,0.1,TRUE,Other,Other,157,157,100
Mexico,MX,2020-45,GISAID,128720,203,0.2,TRUE,Other,AT.1,0,203,0
Mexico,MX,2020-45,GISAID,128720,203,0.2,TRUE,Delta,AY.4.2,0,203,0
Mexico,MX,2020-45,GISAID,128720,203,0.2,TRUE,Alpha,B.1.1.7,5,203,2.5
Mexico,MX,2020-45,GISAID,128720,203,0.2,TRUE,Alpha,B.1.1.7+E484K,0,203,0
Mexico,MX,2020-45,GISAID,128720,203,0.2,TRUE,Beta,B.1.351,0,203,0
Mexico,MX,2020-45,GISAID,128720,203,0.2,TRUE,Epsilon,B.1.427/B.1.429,0,203,0
Mexico,MX,2020-45,GISAID,128720,203,0.2,TRUE,Other,B.1.525,0,203,0
Mexico,MX,2020-45,GISAID,128720,203,0.2,TRUE,Other,B.1.526,0,203,0
Mexico,MX,2020-45,GISAID,128720,203,0.2,TRUE,Other,B.1.616,0,203,0
Mexico,MX,2020-45,GISAID,128720,203,0.2,TRUE,Delta,B.1.617,0,203,0
Mexico,MX,2020-45,GISAID,128720,203,0.2,TRUE,Delta,B.1.617.1,0,203,0
Mexico,MX,2020-45,GISAID,128720,203,0.2,TRUE,Delta,B.1.617.2,1,203,0.5
Mexico,MX,2020-45,GISAID,128720,203,0.2,TRUE,Delta,B.1.617.3,0,203,0
Mexico,MX,2020-45,GISAID,128720,203,0.2,TRUE,Other,B.1.620,0,203,0
Mexico,MX,2020-45,GISAID,128720,203,0.2,TRUE,Mu,B.1.621,0,203,0
Mexico,MX,2020-45,GISAID,128720,203,0.2,TRUE,Lambda,C.1.2,0,203,0
Mexico,MX,2020-45,GISAID,128720,203,0.2,TRUE,Lambda,C.37,0,203,0
Mexico,MX,2020-45,GISAID,128720,203,0.2,TRUE,Gamma,P.1,0,203,0
Mexico,MX,2020-45,GISAID,128720,203,0.2,TRUE,Gamma,P.3,0,203,0
Mexico,MX,2020-45,GISAID,128720,203,0.2,TRUE,Other,Other,197,203,97
Mexico,MX,2020-46,GISAID,102680,199,0.2,TRUE,Other,AT.1,0,197,0
Mexico,MX,2020-46,GISAID,102680,199,0.2,TRUE,Delta,AY.4.2,0,197,0
Mexico,MX,2020-46,GISAID,102680,199,0.2,TRUE,Alpha,B.1.1.7,3,197,1.5
Mexico,MX,2020-46,GISAID,102680,199,0.2,TRUE,Alpha,B.1.1.7+E484K,0,197,0
Mexico,MX,2020-46,GISAID,102680,199,0.2,TRUE,Beta,B.1.351,0,197,0
Mexico,MX,2020-46,GISAID,102680,199,0.2,TRUE,Epsilon,B.1.427/B.1.429,0,197,0
Mexico,MX,2020-46,GISAID,102680,199,0.2,TRUE,Other,B.1.525,0,197,0
Mexico,MX,2020-46,GISAID,102680,199,0.2,TRUE,Other,B.1.526,0,197,0
Mexico,MX,2020-46,GISAID,102680,199,0.2,TRUE,Other,B.1.616,0,197,0
Mexico,MX,2020-46,GISAID,102680,199,0.2,TRUE,Delta,B.1.617,0,197,0
Mexico,MX,2020-46,GISAID,102680,199,0.2,TRUE,Delta,B.1.617.1,0,197,0
Mexico,MX,2020-46,GISAID,102680,199,0.2,TRUE,Delta,B.1.617.2,0,197,0
Mexico,MX,2020-46,GISAID,102680,199,0.2,TRUE,Delta,B.1.617.3,0,197,0
Mexico,MX,2020-46,GISAID,102680,199,0.2,TRUE,Other,B.1.620,0,197,0
Mexico,MX,2020-46,GISAID,102680,199,0.2,TRUE,Mu,B.1.621,0,197,0
Mexico,MX,2020-46,GISAID,102680,199,0.2,TRUE,Lambda,C.1.2,0,197,0
Mexico,MX,2020-46,GISAID,102680,199,0.2,TRUE,Lambda,C.37,0,197,0
Mexico,MX,2020-46,GISAID,102680,199,0.2,TRUE,Gamma,P.1,0,197,0
Mexico,MX,2020-46,GISAID,102680,199,0.2,TRUE,Gamma,P.3,0,197,0
Mexico,MX,2020-46,GISAID,102680,199,0.2,TRUE,Other,Other,194,197,98.5
Mexico,MX,2020-47,GISAID,73662,208,0.3,TRUE,Other,AT.1,0,207,0
Mexico,MX,2020-47,GISAID,73662,208,0.3,TRUE,Delta,AY.4.2,0,207,0
Mexico,MX,2020-47,GISAID,73662,208,0.3,TRUE,Alpha,B.1.1.7,0,207,0
Mexico,MX,2020-47,GISAID,73662,208,0.3,TRUE,Alpha,B.1.1.7+E484K,0,207,0
Mexico,MX,2020-47,GISAID,73662,208,0.3,TRUE,Beta,B.1.351,0,207,0
Mexico,MX,2020-47,GISAID,73662,208,0.3,TRUE,Epsilon,B.1.427/B.1.429,0,207,0
Mexico,MX,2020-47,GISAID,73662,208,0.3,TRUE,Other,B.1.525,0,207,0
Mexico,MX,2020-47,GISAID,73662,208,0.3,TRUE,Other,B.1.526,0,207,0
Mexico,MX,2020-47,GISAID,73662,208,0.3,TRUE,Other,B.1.616,0,207,0
Mexico,MX,2020-47,GISAID,73662,208,0.3,TRUE,Delta,B.1.617,0,207,0
Mexico,MX,2020-47,GISAID,73662,208,0.3,TRUE,Delta,B.1.617.1,0,207,0
Mexico,MX,2020-47,GISAID,73662,208,0.3,TRUE,Delta,B.1.617.2,1,207,0.5
Mexico,MX,2020-47,GISAID,73662,208,0.3,TRUE,Delta,B.1.617.3,0,207,0
Mexico,MX,2020-47,GISAID,73662,208,0.3,TRUE,Other,B.1.620,0,207,0
Mexico,MX,2020-47,GISAID,73662,208,0.3,TRUE,Mu,B.1.621,0,207,0
Mexico,MX,2020-47,GISAID,73662,208,0.3,TRUE,Lambda,C.1.2,0,207,0
Mexico,MX,2020-47,GISAID,73662,208,0.3,TRUE,Lambda,C.37,0,207,0
Mexico,MX,2020-47,GISAID,73662,208,0.3,TRUE,Gamma,P.1,0,207,0
Mexico,MX,2020-47,GISAID,73662,208,0.3,TRUE,Gamma,P.3,0,207,0
Mexico,MX,2020-47,GISAID,73662,208,0.3,TRUE,Other,Other,206,207,99.5
Mexico,MX,2020-48,GISAID,54380,150,0.3,TRUE,Other,AT.1,0,149,0
Mexico,MX,2020-48,GISAID,54380,150,0.3,TRUE,Delta,AY.4.2,0,149,0
Mexico,MX,2020-48,GISAID,54380,150,0.3,TRUE,Alpha,B.1.1.7,1,149,0.7
Mexico,MX,2020-48,GISAID,54380,150,0.3,TRUE,Alpha,B.1.1.7+E484K,0,149,0
Mexico,MX,2020-48,GISAID,54380,150,0.3,TRUE,Beta,B.1.351,0,149,0
Mexico,MX,2020-48,GISAID,54380,150,0.3,TRUE,Epsilon,B.1.427/B.1.429,0,149,0
Mexico,MX,2020-48,GISAID,54380,150,0.3,TRUE,Other,B.1.525,0,149,0
Mexico,MX,2020-48,GISAID,54380,150,0.3,TRUE,Other,B.1.526,0,149,0
Mexico,MX,2020-48,GISAID,54380,150,0.3,TRUE,Other,B.1.616,0,149,0
Mexico,MX,2020-48,GISAID,54380,150,0.3,TRUE,Delta,B.1.617,0,149,0
Mexico,MX,2020-48,GISAID,54380,150,0.3,TRUE,Delta,B.1.617.1,0,149,0
Mexico,MX,2020-48,GISAID,54380,150,0.3,TRUE,Delta,B.1.617.2,0,149,0
Mexico,MX,2020-48,GISAID,54380,150,0.3,TRUE,Delta,B.1.617.3,0,149,0
Mexico,MX,2020-48,GISAID,54380,150,0.3,TRUE,Other,B.1.620,0,149,0
Mexico,MX,2020-48,GISAID,54380,150,0.3,TRUE,Mu,B.1.621,0,149,0
Mexico,MX,2020-48,GISAID,54380,150,0.3,TRUE,Lambda,C.1.2,0,149,0
Mexico,MX,2020-48,GISAID,54380,150,0.3,TRUE,Lambda,C.37,0,149,0
Mexico,MX,2020-48,GISAID,54380,150,0.3,TRUE,Gamma,P.1,0,149,0
Mexico,MX,2020-48,GISAID,54380,150,0.3,TRUE,Gamma,P.3,0,149,0
Mexico,MX,2020-48,GISAID,54380,150,0.3,TRUE,Other,Other,148,149,99.3
Mexico,MX,2020-49,GISAID,49211,316,0.6,TRUE,Other,AT.1,0,316,0
Mexico,MX,2020-49,GISAID,49211,316,0.6,TRUE,Delta,AY.4.2,0,316,0
Mexico,MX,2020-49,GISAID,49211,316,0.6,TRUE,Alpha,B.1.1.7,0,316,0
Mexico,MX,2020-49,GISAID,49211,316,0.6,TRUE,Alpha,B.1.1.7+E484K,0,316,0
Mexico,MX,2020-49,GISAID,49211,316,0.6,TRUE,Beta,B.1.351,0,316,0
Mexico,MX,2020-49,GISAID,49211,316,0.6,TRUE,Epsilon,B.1.427/B.1.429,0,316,0
Mexico,MX,2020-49,GISAID,49211,316,0.6,TRUE,Other,B.1.525,0,316,0
Mexico,MX,2020-49,GISAID,49211,316,0.6,TRUE,Other,B.1.526,0,316,0
Mexico,MX,2020-49,GISAID,49211,316,0.6,TRUE,Other,B.1.616,0,316,0
Mexico,MX,2020-49,GISAID,49211,316,0.6,TRUE,Delta,B.1.617,0,316,0
Mexico,MX,2020-49,GISAID,49211,316,0.6,TRUE,Delta,B.1.617.1,0,316,0
Mexico,MX,2020-49,GISAID,49211,316,0.6,TRUE,Delta,B.1.617.2,0,316,0
Mexico,MX,2020-49,GISAID,49211,316,0.6,TRUE,Delta,B.1.617.3,0,316,0
Mexico,MX,2020-49,GISAID,49211,316,0.6,TRUE,Other,B.1.620,0,316,0
Mexico,MX,2020-49,GISAID,49211,316,0.6,TRUE,Mu,B.1.621,0,316,0
Mexico,MX,2020-49,GISAID,49211,316,0.6,TRUE,Lambda,C.1.2,0,316,0
Mexico,MX,2020-49,GISAID,49211,316,0.6,TRUE,Lambda,C.37,0,316,0
Mexico,MX,2020-49,GISAID,49211,316,0.6,TRUE,Gamma,P.1,0,316,0
Mexico,MX,2020-49,GISAID,49211,316,0.6,TRUE,Gamma,P.3,0,316,0
Mexico,MX,2020-49,GISAID,49211,316,0.6,TRUE,Other,Other,316,316,100
Mexico,MX,2020-50,GISAID,56977,425,0.7,TRUE,Other,AT.1,0,425,0
Mexico,MX,2020-50,GISAID,56977,425,0.7,TRUE,Delta,AY.4.2,0,425,0
Mexico,MX,2020-50,GISAID,56977,425,0.7,TRUE,Alpha,B.1.1.7,1,425,0.2
Mexico,MX,2020-50,GISAID,56977,425,0.7,TRUE,Alpha,B.1.1.7+E484K,0,425,0
Mexico,MX,2020-50,GISAID,56977,425,0.7,TRUE,Beta,B.1.351,0,425,0
Mexico,MX,2020-50,GISAID,56977,425,0.7,TRUE,Epsilon,B.1.427/B.1.429,0,425,0
Mexico,MX,2020-50,GISAID,56977,425,0.7,TRUE,Other,B.1.525,0,425,0
Mexico,MX,2020-50,GISAID,56977,425,0.7,TRUE,Other,B.1.526,0,425,0
Mexico,MX,2020-50,GISAID,56977,425,0.7,TRUE,Other,B.1.616,0,425,0
Mexico,MX,2020-50,GISAID,56977,425,0.7,TRUE,Delta,B.1.617,0,425,0
Mexico,MX,2020-50,GISAID,56977,425,0.7,TRUE,Delta,B.1.617.1,0,425,0
Mexico,MX,2020-50,GISAID,56977,425,0.7,TRUE,Delta,B.1.617.2,0,425,0
Mexico,MX,2020-50,GISAID,56977,425,0.7,TRUE,Delta,B.1.617.3,0,425,0
Mexico,MX,2020-50,GISAID,56977,425,0.7,TRUE,Other,B.1.620,0,425,0
Mexico,MX,2020-50,GISAID,56977,425,0.7,TRUE,Mu,B.1.621,0,425,0
Mexico,MX,2020-50,GISAID,56977,425,0.7,TRUE,Lambda,C.1.2,0,425,0
Mexico,MX,2020-50,GISAID,56977,425,0.7,TRUE,Lambda,C.37,0,425,0
Mexico,MX,2020-50,GISAID,56977,425,0.7,TRUE,Gamma,P.1,0,425,0
Mexico,MX,2020-50,GISAID,56977,425,0.7,TRUE,Gamma,P.3,0,425,0
Mexico,MX,2020-50,GISAID,56977,425,0.7,TRUE,Other,Other,424,425,99.8
Mexico,MX,2020-51,GISAID,68911,529,0.8,TRUE,Other,AT.1,0,528,0
Mexico,MX,2020-51,GISAID,68911,529,0.8,TRUE,Delta,AY.4.2,0,528,0
Mexico,MX,2020-51,GISAID,68911,529,0.8,TRUE,Alpha,B.1.1.7,2,528,0.4
Mexico,MX,2020-51,GISAID,68911,529,0.8,TRUE,Alpha,B.1.1.7+E484K,0,528,0
Mexico,MX,2020-51,GISAID,68911,529,0.8,TRUE,Beta,B.1.351,0,528,0
Mexico,MX,2020-51,GISAID,68911,529,0.8,TRUE,Epsilon,B.1.427/B.1.429,0,528,0
Mexico,MX,2020-51,GISAID,68911,529,0.8,TRUE,Other,B.1.525,0,528,0
Mexico,MX,2020-51,GISAID,68911,529,0.8,TRUE,Other,B.1.526,0,528,0
Mexico,MX,2020-51,GISAID,68911,529,0.8,TRUE,Other,B.1.616,0,528,0
Mexico,MX,2020-51,GISAID,68911,529,0.8,TRUE,Delta,B.1.617,0,528,0
Mexico,MX,2020-51,GISAID,68911,529,0.8,TRUE,Delta,B.1.617.1,0,528,0
Mexico,MX,2020-51,GISAID,68911,529,0.8,TRUE,Delta,B.1.617.2,0,528,0
Mexico,MX,2020-51,GISAID,68911,529,0.8,TRUE,Delta,B.1.617.3,0,528,0
Mexico,MX,2020-51,GISAID,68911,529,0.8,TRUE,Other,B.1.620,0,528,0
Mexico,MX,2020-51,GISAID,68911,529,0.8,TRUE,Mu,B.1.621,0,528,0
Mexico,MX,2020-51,GISAID,68911,529,0.8,TRUE,Lambda,C.1.2,0,528,0
Mexico,MX,2020-51,GISAID,68911,529,0.8,TRUE,Lambda,C.37,0,528,0
Mexico,MX,2020-51,GISAID,68911,529,0.8,TRUE,Gamma,P.1,0,528,0
Mexico,MX,2020-51,GISAID,68911,529,0.8,TRUE,Gamma,P.3,0,528,0
Mexico,MX,2020-51,GISAID,68911,529,0.8,TRUE,Other,Other,526,528,99.6
Mexico,MX,2020-52,GISAID,74115,373,0.5,TRUE,Other,AT.1,0,373,0
Mexico,MX,2020-52,GISAID,74115,373,0.5,TRUE,Delta,AY.4.2,0,373,0
Mexico,MX,2020-52,GISAID,74115,373,0.5,TRUE,Alpha,B.1.1.7,46,373,12.3
Mexico,MX,2020-52,GISAID,74115,373,0.5,TRUE,Alpha,B.1.1.7+E484K,0,373,0
Mexico,MX,2020-52,GISAID,74115,373,0.5,TRUE,Beta,B.1.351,1,373,0.3
Mexico,MX,2020-52,GISAID,74115,373,0.5,TRUE,Epsilon,B.1.427/B.1.429,0,373,0
Mexico,MX,2020-52,GISAID,74115,373,0.5,TRUE,Other,B.1.525,0,373,0
Mexico,MX,2020-52,GISAID,74115,373,0.5,TRUE,Other,B.1.526,0,373,0
Mexico,MX,2020-52,GISAID,74115,373,0.5,TRUE,Other,B.1.616,0,373,0
Mexico,MX,2020-52,GISAID,74115,373,0.5,TRUE,Delta,B.1.617,0,373,0
Mexico,MX,2020-52,GISAID,74115,373,0.5,TRUE,Delta,B.1.617.1,0,373,0
Mexico,MX,2020-52,GISAID,74115,373,0.5,TRUE,Delta,B.1.617.2,0,373,0
Mexico,MX,2020-52,GISAID,74115,373,0.5,TRUE,Delta,B.1.617.3,0,373,0
Mexico,MX,2020-52,GISAID,74115,373,0.5,TRUE,Other,B.1.620,0,373,0
Mexico,MX,2020-52,GISAID,74115,373,0.5,TRUE,Mu,B.1.621,0,373,0
Mexico,MX,2020-52,GISAID,74115,373,0.5,TRUE,Lambda,C.1.2,0,373,0
Mexico,MX,2020-52,GISAID,74115,373,0.5,TRUE,Lambda,C.37,0,373,0
Mexico,MX,2020-52,GISAID,74115,373,0.5,TRUE,Gamma,P.1,0,373,0
Mexico,MX,2020-52,GISAID,74115,373,0.5,TRUE,Gamma,P.3,0,373,0
Mexico,MX,2020-52,GISAID,74115,373,0.5,TRUE,Other,Other,326,373,87.4
Mexico,MX,2020-53,GISAID,109726,671,0.6,TRUE,Other,AT.1,0,657,0
Mexico,MX,2020-53,GISAID,109726,671,0.6,TRUE,Delta,AY.4.2,0,657,0
Mexico,MX,2020-53,GISAID,109726,671,0.6,TRUE,Alpha,B.1.1.7,104,657,15.8
Mexico,MX,2020-53,GISAID,109726,671,0.6,TRUE,Alpha,B.1.1.7+E484K,0,657,0
Mexico,MX,2020-53,GISAID,109726,671,0.6,TRUE,Beta,B.1.351,0,657,0
Mexico,MX,2020-53,GISAID,109726,671,0.6,TRUE,Epsilon,B.1.427/B.1.429,0,657,0
Mexico,MX,2020-53,GISAID,109726,671,0.6,TRUE,Other,B.1.525,0,657,0
Mexico,MX,2020-53,GISAID,109726,671,0.6,TRUE,Other,B.1.526,0,657,0
Mexico,MX,2020-53,GISAID,109726,671,0.6,TRUE,Other,B.1.616,0,657,0
Mexico,MX,2020-53,GISAID,109726,671,0.6,TRUE,Delta,B.1.617,0,657,0
Mexico,MX,2020-53,GISAID,109726,671,0.6,TRUE,Delta,B.1.617.1,0,657,0
Mexico,MX,2020-53,GISAID,109726,671,0.6,TRUE,Delta,B.1.617.2,0,657,0
Mexico,MX,2020-53,GISAID,109726,671,0.6,TRUE,Delta,B.1.617.3,0,657,0
Mexico,MX,2020-53,GISAID,109726,671,0.6,TRUE,Other,B.1.620,0,657,0
Mexico,MX,2020-53,GISAID,109726,671,0.6,TRUE,Mu,B.1.621,0,657,0
Mexico,MX,2020-53,GISAID,109726,671,0.6,TRUE,Lambda,C.1.2,0,657,0
Mexico,MX,2020-53,GISAID,109726,671,0.6,TRUE,Lambda,C.37,0,657,0
Mexico,MX,2020-53,GISAID,109726,671,0.6,TRUE,Gamma,P.1,0,657,0
Mexico,MX,2020-53,GISAID,109726,671,0.6,TRUE,Gamma,P.3,0,657,0
Mexico,MX,2020-53,GISAID,109726,671,0.6,TRUE,Other,Other,553,657,84.2
Mexico,MX,2021-01,GISAID,186577,615,0.3,TRUE,Other,AT.1,0,587,0
Mexico,MX,2021-01,GISAID,186577,615,0.3,TRUE,Delta,AY.4.2,0,587,0
Mexico,MX,2021-01,GISAID,186577,615,0.3,TRUE,Alpha,B.1.1.7,256,587,43.6
Mexico,MX,2021-01,GISAID,186577,615,0.3,TRUE,Alpha,B.1.1.7+E484K,0,587,0
Mexico,MX,2021-01,GISAID,186577,615,0.3,TRUE,Beta,B.1.351,0,587,0
